Order ID,Postman ID,Customer ID,"Delivery Address (Lat, Long)",Item Type,Booking Date,Delivery Date,Day of Week,Initial Time Slot,Modified Time Slot,Address Type,Delivery Outcome,Delivery Route Traffic Conditions,Weather Conditions
ORD1635,POST036,CUST136,"'25.835947372806476, -80.14334819053013'",Fragile-Items,2024-12-24,2025-01-01,3,1,,1,1,1,1
ORD1636,POST037,CUST137,"'25.85364236226756, -79.9530624658667'",Passport,2024-12-25,2025-01-04,6,2,,2,1,2,3
ORD1637,POST038,CUST138,"'25.597825334535365, -80.37867294315942'",ID-Card,2024-12-26,2025-01-04,6,1,,2,1,3,2
ORD1638,POST039,CUST139,"'25.825790054613087, -80.13185488249572'",Drivers-License,2024-12-27,2025-01-08,3,5,3.0,3,1,1,1
ORD1639,POST040,CUST140,"'25.963659822249465, -80.34205784611731'",Passport,2024-12-28,2025-01-09,4,3,,2,1,2,3
ORD1640,POST041,CUST141,"'25.924687865883385, -80.40367673076172'",ID-Card,2024-12-29,2025-01-06,1,1,,3,1,3,2
ORD1641,POST042,CUST142,"'25.947458472604083, -80.24520775666986'",Drivers-License,2024-12-30,2025-01-08,3,1,,3,1,1,1
ORD1642,POST043,CUST143,"'25.61155186981073, -80.31653491808368'",Passport,2024-12-31,2025-01-09,4,2,5.0,3,1,2,3
ORD1643,POST044,CUST144,"'25.874097169917192, -80.39396345123858'",Letters,2024-12-01,2024-12-09,1,1,,1,0,3,2
ORD1644,POST045,CUST145,"'25.67173335228937, -80.41489565281888'",Passport,2024-12-02,2024-12-11,3,1,3.0,3,1,1,1
ORD1645,POST046,CUST146,"'25.69673895658832, -80.31501121468649'",Drivers-License,2024-12-03,2024-12-14,6,3,,2,1,2,3
ORD1646,POST047,CUST147,"'25.77122608159973, -80.40634009605577'",Drivers-License,2024-12-04,2024-12-16,1,1,,1,1,3,2
ORD1647,POST048,CUST148,"'25.542395043779425, -80.26741127930511'",Fragile-Items,2024-12-05,2024-12-13,5,1,,1,1,1,1
ORD1648,POST049,CUST149,"'25.530549596410324, -79.98060042807172'",ID-Card,2024-12-06,2024-12-17,2,2,,2,1,2,3
ORD1649,POST050,CUST150,"'25.909096780469024, -80.06001109108826'",Passport,2024-12-07,2024-12-19,4,1,,1,1,3,2
ORD1650,POST001,CUST151,"'25.53092395186135, -80.07521790369368'",Drivers-License,2024-12-08,2024-12-19,4,1,,3,0,1,1
ORD1651,POST002,CUST152,"'25.694969070780868, -80.28346802991264'",Passport,2024-12-09,2024-12-18,3,3,,1,1,2,3
ORD1652,POST003,CUST153,"'25.739741166718407, -80.19394099253263'",ID-Card,2024-12-10,2024-12-20,5,1,,2,1,3,2
ORD1653,POST004,CUST154,"'25.824841288007903, -80.4282264685775'",ID-Card,2024-12-11,2024-12-21,6,1,,1,1,1,1
ORD1654,POST005,CUST155,"'25.811226209859427, -80.05360995212169'",Passport,2024-12-12,2024-12-24,2,2,,1,1,2,3
ORD1655,POST006,CUST156,"'25.90831510844002, -80.22377242940598'",ID-Card,2024-12-13,2024-12-21,6,1,,2,1,3,2
ORD1656,POST007,CUST157,"'25.68587960436956, -80.08659883823147'",Passport,2024-12-14,2024-12-23,1,5,2.0,1,1,1,1
ORD1657,POST008,CUST158,"'25.906187529072287, -80.27729697807025'",ID-Card,2024-12-15,2024-12-23,1,3,,2,1,2,3
ORD1658,POST009,CUST159,"'25.560826332738394, -80.4161631511518'",ID-Card,2024-12-16,2024-12-27,5,1,,2,0,3,2
ORD1659,POST010,CUST160,"'25.84603384988234, -80.41271371772945'",ID-Card,2024-12-17,2024-12-28,6,1,,2,0,1,1
ORD1660,POST011,CUST161,"'25.797145902108753, -80.18524265597223'",Passport,2024-12-18,2024-12-31,2,2,,1,0,2,3
ORD1661,POST012,CUST162,"'25.983510068078463, -80.41472540663342'",Passport,2024-12-19,2024-12-31,2,1,,1,1,3,2
ORD1662,POST013,CUST163,"'25.827617630849804, -80.32709165722419'",ID-Card,2024-12-20,2024-12-30,1,5,,2,0,1,1
ORD1663,POST014,CUST164,"'25.526534402835527, -80.0380200915012'",ID-Card,2024-12-21,2024-12-31,2,3,,2,0,2,3
ORD1664,POST015,CUST165,"'25.9099183784771, -80.05567991624085'",Passport,2024-12-22,2025-01-01,3,1,,2,1,3,2
ORD1665,POST016,CUST166,"'25.928132254195717, -80.22534623403163'",ID-Card,2024-12-23,2025-01-04,6,1,,1,1,1,1
ORD1666,POST017,CUST167,"'25.84931991719742, -80.07905725536887'",ID-Card,2024-12-24,2025-01-03,5,2,,1,1,2,3
ORD1667,POST018,CUST168,"'25.57547231717055, -80.36759296375024'",ID-Card,2024-12-25,2025-01-03,5,1,,2,1,3,2
ORD1668,POST019,CUST169,"'25.937109396620784, -80.27673373733141'",ID-Card,2024-12-26,2025-01-03,5,5,,3,1,1,1
ORD1669,POST020,CUST170,"'25.836746140620853, -80.28437385745018'",ID-Card,2024-12-27,2025-01-04,6,3,,1,0,2,3
ORD1670,POST021,CUST171,"'25.876736969466883, -80.2022991044084'",Drivers-License,2024-12-28,2025-01-07,2,1,,2,1,3,2
ORD1671,POST022,CUST172,"'25.564140910316446, -80.19933264072549'",Passport,2024-12-29,2025-01-08,3,1,,2,1,1,1
ORD1672,POST023,CUST173,"'25.827100812613185, -80.1421969117598'",Passport,2024-12-30,2025-01-08,3,2,4.0,1,1,2,3
ORD1673,POST024,CUST174,"'25.731980603105004, -80.22909359698946'",ID-Card,2024-12-31,2025-01-08,3,1,,2,1,3,2
ORD1674,POST025,CUST175,"'25.994350121022357, -80.43637574121898'",ID-Card,2024-12-01,2024-12-09,1,5,,1,0,1,1
ORD1675,POST026,CUST176,"'25.807266372034352, -80.15647970972009'",ID-Card,2024-12-02,2024-12-11,3,3,,3,1,2,3
ORD1676,POST027,CUST177,"'25.95830726796092, -80.02613634634419'",Passport,2024-12-03,2024-12-13,5,1,,1,1,3,2
ORD1677,POST028,CUST178,"'25.531173268100186, -80.43093085688427'",Drivers-License,2024-12-04,2024-12-13,5,1,,3,0,1,1
ORD1678,POST029,CUST179,"'25.536355934108492, -80.02669210394211'",ID-Card,2024-12-05,2024-12-13,5,2,,3,1,2,3
ORD1679,POST030,CUST180,"'25.936276302931702, -79.95391707046974'",ID-Card,2024-12-06,2024-12-17,2,1,,1,1,3,2
ORD1680,POST031,CUST181,"'25.99573203949025, -80.14694801265286'",ID-Card,2024-12-07,2024-12-17,2,5,,1,1,1,1
ORD1681,POST032,CUST182,"'25.775481227687088, -79.95187425784451'",ID-Card,2024-12-08,2024-12-19,4,3,,2,1,2,3
ORD1682,POST033,CUST183,"'25.552454627603023, -80.3169753777575'",ID-Card,2024-12-09,2024-12-20,5,1,,1,1,3,2
ORD1683,POST034,CUST184,"'25.964541834100082, -79.99712086657132'",ID-Card,2024-12-10,2024-12-19,4,1,,3,1,1,1
ORD1684,POST035,CUST185,"'25.673956357304604, -80.15843049797732'",Passport,2024-12-11,2024-12-21,6,2,,3,1,2,3
ORD1685,POST036,CUST186,"'25.685357303090964, -80.36509624350083'",ID-Card,2024-12-12,2024-12-24,2,1,,1,1,3,2
ORD1686,POST037,CUST187,"'25.939889176550228, -80.28364696204916'",Passport,2024-12-13,2024-12-21,6,1,,3,0,1,1
ORD1687,POST038,CUST188,"'25.928040318010098, -80.03249647398312'",ID-Card,2024-12-14,2024-12-24,2,3,,2,1,2,3
ORD1688,POST039,CUST189,"'25.877710819302685, -79.94285667713896'",Passport,2024-12-15,2024-12-26,4,1,,2,1,3,2
ORD1689,POST040,CUST190,"'25.933280291810973, -80.2691328352152'",Passport,2024-12-16,2024-12-28,6,1,,3,0,1,1
ORD1690,POST041,CUST191,"'25.797309768119487, -79.97835771257041'",ID-Card,2024-12-17,2024-12-28,6,2,,2,1,2,3
ORD1691,POST042,CUST192,"'25.585641257161907, -80.21056468497244'",Passport,2024-12-18,2024-12-28,6,1,,1,0,3,2
ORD1692,POST043,CUST193,"'25.819692797843413, -80.41947822537423'",ID-Card,2024-12-19,2024-12-31,2,1,,2,1,1,1
ORD1693,POST044,CUST194,"'25.55049965278702, -80.33002291592757'",Passport,2024-12-20,2025-01-02,4,3,,1,1,2,3
ORD1694,POST045,CUST195,"'25.69474964566418, -79.98675385922185'",Passport,2024-12-21,2024-12-31,2,1,,3,1,3,2
ORD1695,POST046,CUST196,"'25.918185472459847, -80.2225459893715'",Drivers-License,2024-12-22,2024-12-31,2,1,,3,1,1,1
ORD1696,POST047,CUST197,"'25.577886477058748, -80.06176342444404'",ID-Card,2024-12-23,2025-01-02,4,2,,3,1,2,3
ORD1697,POST048,CUST198,"'25.722803544482467, -80.24260911526659'",ID-Card,2024-12-24,2025-01-04,6,1,,3,1,3,2
ORD1698,POST049,CUST199,"'25.594274522821618, -80.13466911869362'",ID-Card,2024-12-25,2025-01-03,5,5,,1,1,1,1
ORD1699,POST050,CUST200,"'25.706661062428488, -80.3517920969358'",ID-Card,2024-12-26,2025-01-06,1,3,,1,0,2,3
ORD1700,POST001,CUST201,"'25.603226365199635, -80.06401015471636'",Drivers-License,2024-12-27,2025-01-08,3,1,,1,1,3,2
ORD1701,POST002,CUST202,"'25.76130010545518, -80.142613428755'",Fragile-Items,2024-12-28,2025-01-06,1,1,,2,0,1,1
ORD1702,POST003,CUST203,"'25.998364985776277, -80.28341321394896'",Drivers-License,2024-12-29,2025-01-07,2,2,,3,1,2,3
ORD1703,POST004,CUST204,"'25.572297731918734, -80.1386560321843'",Passport,2024-12-30,2025-01-08,3,1,,2,0,3,2
ORD1704,POST005,CUST205,"'25.702795068307683, -80.43780797568871'",Passport,2024-12-31,2025-01-09,4,5,3.0,3,0,1,1
ORD1705,POST006,CUST206,"'25.580489699255804, -80.32342559216693'",ID-Card,2024-12-01,2024-12-10,2,3,,2,0,2,3
ORD1706,POST007,CUST207,"'25.7237929996999, -80.19414661533465'",ID-Card,2024-12-02,2024-12-10,2,1,,2,1,3,2
ORD1707,POST008,CUST208,"'25.65330183883559, -80.11182950845398'",ID-Card,2024-12-03,2024-12-12,4,1,,3,1,1,1
ORD1708,POST009,CUST209,"'25.791675686569256, -80.26072752434337'",ID-Card,2024-12-04,2024-12-14,6,2,,2,1,2,3
ORD1709,POST010,CUST210,"'25.84683242334494, -79.94867004394851'",Drivers-License,2024-12-05,2024-12-14,6,1,,3,1,3,2
ORD1710,POST011,CUST211,"'25.68370933066665, -80.1508981715376'",ID-Card,2024-12-06,2024-12-14,6,5,,3,1,1,1
ORD1711,POST012,CUST212,"'25.72284303471058, -80.04395017118803'",ID-Card,2024-12-07,2024-12-16,1,3,,1,0,2,3
ORD1712,POST013,CUST213,"'25.775244198825522, -80.42676506434361'",ID-Card,2024-12-08,2024-12-18,3,1,,2,1,3,2
ORD1713,POST014,CUST214,"'25.977346539649087, -80.26452872458631'",Passport,2024-12-09,2024-12-18,3,1,,1,1,1,1
ORD1714,POST015,CUST215,"'25.81284928063077, -80.19645820281418'",Passport,2024-12-10,2024-12-20,5,2,,1,1,2,3
ORD1715,POST016,CUST216,"'25.666905025641427, -80.30824713085616'",ID-Card,2024-12-11,2024-12-21,6,1,,2,0,3,2
ORD1716,POST017,CUST217,"'25.52798781992845, -80.05535836903454'",ID-Card,2024-12-12,2024-12-21,6,5,,2,1,1,1
ORD1717,POST018,CUST218,"'25.958272435593525, -80.07233769491307'",ID-Card,2024-12-13,2024-12-24,2,3,,1,0,2,3
ORD1718,POST019,CUST219,"'25.596595309968976, -79.96984914053449'",Drivers-License,2024-12-14,2024-12-26,4,1,,3,1,3,2
ORD1719,POST020,CUST220,"'25.77416719841086, -80.0976471569786'",ID-Card,2024-12-15,2024-12-27,5,1,,1,1,1,1
ORD1720,POST021,CUST221,"'25.869507925602157, -80.37757207539265'",Drivers-License,2024-12-16,2024-12-26,4,2,,1,1,2,3
ORD1721,POST022,CUST222,"'25.583079244977743, -80.3193673007171'",Passport,2024-12-17,2024-12-28,6,1,,2,1,3,2
ORD1722,POST023,CUST223,"'25.699775532156085, -80.3943734831163'",ID-Card,2024-12-18,2024-12-27,5,5,,1,1,1,1
ORD1723,POST024,CUST224,"'25.568009665091562, -80.27742460029522'",ID-Card,2024-12-19,2024-12-28,6,3,,3,0,2,3
ORD1724,POST025,CUST225,"'25.937632579062765, -80.31468067353597'",Passport,2024-12-20,2025-01-02,4,1,,1,1,3,2
ORD1725,POST026,CUST226,"'25.57689196134544, -80.33059504067097'",ID-Card,2024-12-21,2025-01-02,4,1,,1,1,1,1
ORD1726,POST027,CUST227,"'25.985140955918787, -80.0170124257763'",Drivers-License,2024-12-22,2025-01-02,4,2,,2,1,2,3
ORD1727,POST028,CUST228,"'25.75244803385168, -80.06976497743868'",Drivers-License,2024-12-23,2025-01-03,5,1,,3,1,3,2
ORD1728,POST029,CUST229,"'25.894027379963138, -80.25163061984112'",ID-Card,2024-12-24,2025-01-04,6,1,,2,1,1,1
ORD1729,POST030,CUST230,"'26.003106082725555, -80.1958797308526'",ID-Card,2024-12-25,2025-01-03,5,3,,1,0,2,3
ORD1730,POST031,CUST231,"'25.866055605873676, -80.31217811292527'",Passport,2024-12-26,2025-01-07,2,1,,3,1,3,2
ORD1731,POST032,CUST232,"'25.637403349021646, -80.01996314269768'",ID-Card,2024-12-27,2025-01-04,6,1,,2,1,1,1
ORD1732,POST033,CUST233,"'25.97146063012269, -80.3212191104674'",ID-Card,2024-12-28,2025-01-08,3,2,,2,1,2,3
ORD1733,POST034,CUST234,"'25.676984919356805, -80.31844127761921'",Passport,2024-12-29,2025-01-06,1,1,,3,1,3,2
ORD1734,POST035,CUST235,"'25.90600591456724, -80.43387199609889'",Letters,2024-12-30,2025-01-04,6,1,,1,0,1,1
ORD1735,POST036,CUST236,"'25.98231748597779, -80.1815254513583'",Drivers-License,2024-12-31,2025-01-08,3,3,,3,0,2,3
ORD1736,POST037,CUST237,"'25.61769264991071, -80.42703895819783'",Drivers-License,2024-12-01,2024-12-09,1,1,,3,1,3,2
ORD1737,POST038,CUST238,"'25.556060242833574, -80.43945826709246'",Drivers-License,2024-12-02,2024-12-11,3,1,,3,1,1,1
ORD1738,POST039,CUST239,"'25.82373068980219, -80.2986621520153'",Passport,2024-12-03,2024-12-13,5,2,,2,1,2,3
ORD1739,POST040,CUST240,"'25.765851818249832, -80.10600787278466'",Drivers-License,2024-12-04,2024-12-16,1,1,,1,1,3,2
ORD1740,POST041,CUST241,"'25.594567273814164, -79.98172280041273'",ID-Card,2024-12-05,2024-12-14,6,5,,1,1,1,1
ORD1741,POST042,CUST242,"'25.61541264912235, -80.3718224581491'",Drivers-License,2024-12-06,2024-12-14,6,3,,2,1,2,3
ORD1742,POST043,CUST243,"'25.58635936541255, -80.33848980694106'",Drivers-License,2024-12-07,2024-12-19,4,1,,2,1,3,2
ORD1743,POST044,CUST244,"'25.852263963741706, -80.3223675599529'",ID-Card,2024-12-08,2024-12-16,1,1,,3,1,1,1
ORD1744,POST045,CUST245,"'25.733003490824732, -80.23771610756778'",ID-Card,2024-12-09,2024-12-17,2,2,,2,1,2,3
ORD1745,POST046,CUST246,"'25.56325666353754, -80.02897428061152'",ID-Card,2024-12-10,2024-12-20,5,1,,1,1,3,2
ORD1746,POST047,CUST247,"'25.728041045566506, -80.01167086180922'",ID-Card,2024-12-11,2024-12-19,4,5,,3,1,1,1
ORD1747,POST048,CUST248,"'25.61712304560092, -80.14000787443563'",ID-Card,2024-12-12,2024-12-21,6,3,1.0,3,1,2,3
ORD1748,POST049,CUST249,"'25.994657017250404, -80.43938064551898'",Passport,2024-12-13,2024-12-21,6,1,,3,1,3,2
ORD1749,POST050,CUST250,"'25.967684797188564, -80.17436330605317'",ID-Card,2024-12-14,2024-12-24,2,1,,3,1,1,1
ORD1750,POST001,CUST251,"'25.61252031338557, -80.17368520413594'",ID-Card,2024-12-15,2024-12-24,2,2,,3,1,2,3
ORD1751,POST002,CUST252,"'25.958336347611528, -79.99508766373462'",Passport,2024-12-16,2024-12-28,6,1,,1,1,3,2
ORD1752,POST003,CUST253,"'25.935411829373173, -80.16136358486351'",Drivers-License,2024-12-17,2024-12-27,5,5,,3,1,1,1
ORD1753,POST004,CUST254,"'25.611571138020647, -79.9694506076763'",ID-Card,2024-12-18,2024-12-31,2,3,,1,0,2,3
ORD1754,POST005,CUST255,"'25.847581058692715, -80.17872102274981'",ID-Card,2024-12-19,2024-12-31,2,1,,2,1,3,2
ORD1755,POST006,CUST256,"'25.86282679552344, -80.07492524690599'",ID-Card,2024-12-20,2024-12-30,1,1,,1,1,1,1
ORD1756,POST007,CUST257,"'25.814378712361457, -80.36040769224616'",ID-Card,2024-12-21,2024-12-31,2,2,,2,1,2,3
ORD1757,POST008,CUST258,"'25.86852847336407, -80.1067432885678'",Drivers-License,2024-12-22,2025-01-03,5,1,,1,1,3,2
ORD1758,POST009,CUST259,"'25.81733955177356, -80.27481183856598'",ID-Card,2024-12-23,2025-01-02,4,5,,1,1,1,1
ORD1759,POST010,CUST260,"'25.907296047086742, -80.05050476084978'",Passport,2024-12-24,2025-01-06,1,3,,1,0,2,3
ORD1760,POST011,CUST261,"'25.68417869259256, -80.07560309473688'",Passport,2024-12-25,2025-01-04,6,1,,3,0,3,2
ORD1761,POST012,CUST262,"'25.823064526413443, -80.31171406528945'",Passport,2024-12-26,2025-01-06,1,1,,3,1,1,1
ORD1762,POST013,CUST263,"'25.83414775741633, -79.98266575121205'",ID-Card,2024-12-27,2025-01-06,1,2,,1,1,2,3
ORD1763,POST014,CUST264,"'25.51964713001805, -80.25229662053246'",ID-Card,2024-12-28,2025-01-08,3,1,,3,1,3,2
ORD1764,POST015,CUST265,"'25.710319552652415, -80.07164785853736'",Drivers-License,2024-12-29,2025-01-08,3,5,,3,1,1,1
ORD1765,POST016,CUST266,"'25.86225726538512, -80.0840271980725'",Passport,2024-12-30,2025-01-10,5,3,,2,0,2,3
ORD1766,POST017,CUST267,"'25.767256799966475, -80.36260092040467'",Drivers-License,2024-12-31,2025-01-09,4,1,,1,0,3,2
ORD1767,POST018,CUST268,"'25.66529044818244, -80.19910088168253'",ID-Card,2024-12-01,2024-12-09,1,1,,2,1,1,1
ORD1768,POST019,CUST269,"'25.71197208909821, -80.07424344772643'",Drivers-License,2024-12-02,2024-12-13,5,2,,2,1,2,3
ORD1769,POST020,CUST270,"'25.645588053173174, -80.03661580170943'",Drivers-License,2024-12-03,2024-12-11,3,1,,2,1,3,2
ORD1770,POST021,CUST271,"'25.712560649359087, -80.19830920408279'",Drivers-License,2024-12-04,2024-12-16,1,1,,2,1,1,1
ORD1771,POST022,CUST272,"'25.548315964929525, -80.23486561600583'",Passport,2024-12-05,2024-12-14,6,3,,3,1,2,3
ORD1772,POST023,CUST273,"'25.61144240036043, -80.3617914981297'",ID-Card,2024-12-06,2024-12-17,2,1,,3,1,3,2
ORD1773,POST024,CUST274,"'25.633553081462853, -80.14537099677449'",ID-Card,2024-12-07,2024-12-19,4,1,,1,1,1,1
ORD1774,POST025,CUST275,"'25.720788804174134, -80.07478639558072'",Passport,2024-12-08,2024-12-18,3,2,,1,0,2,3
ORD1775,POST026,CUST276,"'25.87230489622433, -79.94643374043416'",Passport,2024-12-09,2024-12-20,5,1,,1,1,3,2
ORD1776,POST027,CUST277,"'25.74803550902024, -80.08790598019124'",ID-Card,2024-12-10,2024-12-19,4,1,,3,1,1,1
ORD1777,POST028,CUST278,"'25.979391669958336, -80.32221860811545'",Drivers-License,2024-12-11,2024-12-21,6,3,,2,1,2,3
ORD1778,POST029,CUST279,"'25.76478057003413, -79.953357328221'",ID-Card,2024-12-12,2024-12-20,5,1,,2,1,3,2
ORD1779,POST030,CUST280,"'25.841924906366273, -80.13892847216083'",Drivers-License,2024-12-13,2024-12-23,1,1,,2,1,1,1
ORD1780,POST031,CUST281,"'25.76517617349929, -79.95121249392899'",Drivers-License,2024-12-14,2024-12-23,1,2,5.0,1,1,2,3
ORD1781,POST032,CUST282,"'25.917460387889875, -80.02421045517157'",Passport,2024-12-15,2024-12-24,2,1,3.0,1,1,3,2
ORD1782,POST033,CUST283,"'25.680964204986733, -80.17264518988657'",ID-Card,2024-12-16,2024-12-26,4,5,2.0,3,1,1,1
ORD1783,POST034,CUST284,"'25.952102361542764, -80.37313286891298'",ID-Card,2024-12-17,2024-12-27,5,3,,3,1,2,3
ORD1784,POST035,CUST285,"'26.00734620958614, -79.9665359416679'",Passport,2024-12-18,2024-12-30,1,1,,3,1,3,2
ORD1785,POST036,CUST286,"'25.66670967106058, -80.08725847167659'",ID-Card,2024-12-19,2024-12-28,6,1,,3,1,1,1
ORD1786,POST037,CUST287,"'25.997144579755002, -80.25359571998395'",Drivers-License,2024-12-20,2024-12-31,2,2,,3,1,2,3
ORD1787,POST038,CUST288,"'25.998155042531813, -80.01737462741855'",Passport,2024-12-21,2025-01-03,5,1,,1,0,3,2
ORD1788,POST039,CUST289,"'25.56776960825596, -80.05697688822903'",Passport,2024-12-22,2025-01-02,4,5,,3,1,1,1
ORD1789,POST040,CUST290,"'25.982685109782533, -80.39456596057143'",Drivers-License,2024-12-23,2025-01-02,4,3,,1,1,2,3
ORD1790,POST041,CUST291,"'25.584745923235587, -80.1601383395979'",Passport,2024-12-24,2025-01-02,4,1,,2,1,3,2
ORD1791,POST042,CUST292,"'25.9659029611644, -80.27653145722135'",Drivers-License,2024-12-25,2025-01-02,4,1,,1,1,1,1
ORD1792,POST043,CUST293,"'25.815942355658425, -80.27322125080399'",ID-Card,2024-12-26,2025-01-06,1,2,,1,1,2,3
ORD1793,POST044,CUST294,"'25.787978094781494, -80.08321905424373'",Drivers-License,2024-12-27,2025-01-04,6,1,2.0,3,1,3,2
ORD1794,POST045,CUST295,"'25.971335924748498, -80.05379665905882'",Passport,2024-12-28,2025-01-08,3,5,1.0,2,1,1,1
ORD1795,POST046,CUST296,"'25.68821048762392, -80.10416311362958'",Passport,2024-12-29,2025-01-06,1,3,,1,1,2,3
ORD1796,POST047,CUST297,"'25.66814240865097, -80.31261586095538'",Drivers-License,2024-12-30,2025-01-10,5,1,,2,1,3,2
ORD1797,POST048,CUST298,"'25.840778536734977, -80.25991819962003'",Drivers-License,2024-12-31,2025-01-11,6,1,,2,1,1,1
ORD1798,POST049,CUST299,"'25.552979429217952, -80.05705177248107'",Drivers-License,2024-12-01,2024-12-09,1,2,,2,1,2,3
ORD1799,POST050,CUST300,"'25.950916448621054, -80.0580863829049'",Drivers-License,2024-12-02,2024-12-11,3,1,,1,1,3,2
ORD1800,POST001,CUST001,"'25.600988369273754, -80.40750228946109'",Drivers-License,2024-12-03,2024-12-13,5,5,,2,1,1,1
ORD1801,POST002,CUST002,"'25.65960374061534, -80.25257768781015'",Passport,2024-12-04,2024-12-16,1,3,,3,1,2,3
ORD1802,POST003,CUST003,"'25.887447726242932, -80.23199013753306'",Drivers-License,2024-12-05,2024-12-13,5,1,,3,1,3,2
ORD1803,POST004,CUST004,"'26.000364824497524, -80.19446403618457'",Passport,2024-12-06,2024-12-14,6,1,,2,1,1,1
ORD1804,POST005,CUST005,"'25.829704155046738, -80.25378870651592'",Passport,2024-12-07,2024-12-19,4,2,,3,1,2,3
ORD1805,POST006,CUST006,"'25.929816100360608, -80.41502205697323'",Drivers-License,2024-12-08,2024-12-19,4,1,,2,1,3,2
ORD1806,POST007,CUST007,"'25.69938285794693, -80.42213610626446'",ID-Card,2024-12-09,2024-12-17,2,5,,3,1,1,1
ORD1807,POST008,CUST008,"'25.986065244109973, -80.4368524578153'",Drivers-License,2024-12-10,2024-12-21,6,3,,3,1,2,3
ORD1808,POST009,CUST009,"'25.79503221984551, -80.38359929170053'",ID-Card,2024-12-11,2024-12-20,5,1,,1,1,3,2
ORD1809,POST010,CUST010,"'25.798943045277447, -80.15802709949227'",Passport,2024-12-12,2024-12-23,1,1,,1,1,1,1
ORD1810,POST011,CUST011,"'25.734130725683986, -80.30228964884344'",ID-Card,2024-12-13,2024-12-24,2,2,,1,1,2,3
ORD1811,POST012,CUST012,"'25.97546702355882, -80.03962793615167'",ID-Card,2024-12-14,2024-12-23,1,1,,2,1,3,2
ORD1812,POST013,CUST013,"'25.77390368003262, -80.33884638866265'",Passport,2024-12-15,2024-12-24,2,1,,3,1,1,1
ORD1813,POST014,CUST014,"'25.813611919462303, -80.29789694735591'",ID-Card,2024-12-16,2024-12-24,2,3,,1,1,2,3
ORD1814,POST015,CUST015,"'25.552727542821014, -80.26617633823129'",Passport,2024-12-17,2024-12-28,6,1,,2,1,3,2
ORD1815,POST016,CUST016,"'25.870692392685346, -79.95945675987856'",ID-Card,2024-12-18,2024-12-30,1,1,,3,1,1,1
ORD1816,POST017,CUST017,"'25.774503885411747, -80.06932659812455'",ID-Card,2024-12-19,2024-12-30,1,2,,1,1,2,3
ORD1817,POST018,CUST018,"'25.568592705537114, -80.22425699863766'",Passport,2024-12-20,2024-12-30,1,1,,2,1,3,2
ORD1818,POST019,CUST019,"'25.52054995845482, -80.23772634474297'",Passport,2024-12-21,2025-01-03,5,1,,3,1,1,1
ORD1819,POST020,CUST020,"'25.79276847747025, -80.12509900420693'",ID-Card,2024-12-22,2024-12-31,2,3,,1,1,2,3
ORD1820,POST021,CUST021,"'25.589125832327664, -80.30266031919037'",ID-Card,2024-12-23,2025-01-03,5,1,,3,1,3,2
ORD1821,POST022,CUST022,"'25.594635557821608, -80.00911773525303'",ID-Card,2024-12-24,2025-01-06,1,1,,2,1,1,1
ORD1822,POST023,CUST023,"'25.955528822750754, -79.97137164040268'",ID-Card,2024-12-25,2025-01-03,5,2,,1,1,2,3
ORD1823,POST024,CUST024,"'25.830529093212444, -79.98870576699193'",Drivers-License,2024-12-26,2025-01-03,5,1,,1,1,3,2
ORD1824,POST025,CUST025,"'25.87871710759074, -80.34356634279634'",Passport,2024-12-27,2025-01-08,3,5,,3,0,1,1
ORD1825,POST026,CUST026,"'25.659628680206723, -80.36138236546464'",Passport,2024-12-28,2025-01-06,1,3,,3,1,2,3
ORD1826,POST027,CUST027,"'25.77191429932805, -80.19496510148569'",Passport,2024-12-29,2025-01-07,2,1,,1,1,3,2
ORD1827,POST028,CUST028,"'25.999284159774213, -80.29823886856987'",ID-Card,2024-12-30,2025-01-10,5,1,,3,1,1,1
ORD1828,POST029,CUST029,"'26.003550970723236, -80.03221057694229'",Drivers-License,2024-12-31,2025-01-08,3,2,,2,1,2,3
ORD1829,POST030,CUST030,"'25.698709576090057, -80.32713832222908'",ID-Card,2024-12-01,2024-12-12,4,1,,2,0,3,2
ORD1830,POST031,CUST031,"'25.88833195667189, -80.18506476294723'",ID-Card,2024-12-02,2024-12-13,5,5,,3,1,1,1
ORD1831,POST032,CUST032,"'25.803298915641538, -80.16065623060665'",Drivers-License,2024-12-03,2024-12-14,6,3,,3,1,2,3
ORD1832,POST033,CUST033,"'25.996064570141417, -80.16374865367824'",ID-Card,2024-12-04,2024-12-16,1,1,,1,1,3,2
ORD1833,POST034,CUST034,"'25.603080706722125, -79.99220386868532'",ID-Card,2024-12-05,2024-12-16,1,1,,1,1,1,1
